stopid,shortname,fullname,latitude,longitude,buses
2923,Ballyboden Rd,Ballyboden Rd,53.2871819444,-6.291815,61
2924,Ballyboden Rd,Ballyboden Rd,53.28582,-6.2940319444,"61,15D,15B"
2925,Ballyboden Rd,Ballyboden Rd,53.2833330556,-6.2962838889,"15B,15D,61"
2927,Edmondstown Rd,Edmondstown Rd,53.277135,-6.2970755556,61
2929,Edmondstown Rd,Edmondstown Rd,53.2718327778,-6.2990255556,61
2930,Edmondstown Rd,Edmondstown Rd,53.2679047222,-6.2983719444,61
2933,Edmondstown Rd,Edmondstown Rd,53.2618708333,-6.2975472222,61
2934,Edmondstown Rd,Edmondstown Rd,53.2620975,-6.2976730556,61
2935,Edmondstown Rd,Edmondstown Rd,53.2641308333,-6.2971877778,61
2936,Edmondstown Rd,Edmondstown Rd,53.2660994444,-6.2978291667,61
2937,Edmondstown Rd,Edmondstown Rd,53.2686480556,-6.2988072222,61
2938,Edmondstown Rd,Edmondstown Rd,53.2716452778,-6.2991080556,61
2940,Edmondstown Rd,Edmondstown Rd,53.2803586111,-6.2974872222,61
2941,Ballyboden Rd,Ballyboden Rd,53.2830861111,-6.2966988889,"61,15D,15B"
2942,Ballyboden Rd,Ballyboden Rd,53.2849180556,-6.2952719444,"15B,15D,61"
2943,Ballyboden Rd,Ballyboden Rd,53.2872711111,-6.2919188889,61
2944,Ballyboden Rd,Ballyboden Rd,53.29004,-6.2902669444,61
2945,Ballyboden Rd,Ballyboden Rd,53.2916761111,-6.2894061111,61
2946,Willbrook Rd,Willbrook Rd,53.2945119444,-6.287275,61
2947,Willbrook Rd,Willbrook Rd,53.29625,-6.2852111111,61
2948,Taylors Lane,Taylors Lane,53.2819527778,-6.2958191667,"61,15D,15B"
2949,Taylors Lane,Taylors Lane,53.2816733333,-6.2932508333,"15B,15D,61"
2950,Taylors Lane,Taylors Lane,53.2817933333,-6.2884619444,"61,15D,15B"
2954,Whitechurch Green,Whitechurch Green,53.2780413889,-6.2863175,"15B,15D,116,61"
2955,Whitechurch Green,Whitechurch Green,53.2778669444,-6.2895269444,"61,116,15D,15B"
2956,Whitechurch Green,Whitechurch Green,53.2781202778,-6.2861644444,"15B,15D,116,61"
2957,McKee Avenue,McKee Avenue,53.3962169444,-6.302595,40
2958,McKee Avenue,McKee Avenue,53.39438,-6.301125,40
2959,Blanchardstown Cent,Blanchardstown Centre,53.3941480556,-6.3921238889,37
2961,Auburn Ave,Auburn Ave,53.3788361111,-6.3584911111,38
2962,Killarney Lane,Killarney Lane,53.1962019444,-6.121595,145
2963,Herbert Road,Herbert Road,53.1945280556,-6.1271361111,145
2964,Kilbride Lane,Kilbride Lane,53.1915511111,-6.1290119444,145
2965,Whitechurch Rd,Whitechurch Rd,53.2803041667,-6.2842772222,"116,15D,15B,61"
2966,Grange Road,Grange Road,53.282775,-6.2791280556,"16,16D"
2967,Grange Road,Grange Road,53.2813394444,-6.2769172222,"16D,16,116"
2968,Grange Road,Grange Road,53.2803294444,-6.2735686111,"116,16,16D"
2969,Grange Road,Grange Road,53.2794027778,-6.2704116667,"16D,16,116"
2970,Grange Road,Grange Road,53.2781705556,-6.2672672222,"116,16,16D"
2971,Grange Road,Grange Road,53.2762927778,-6.2642241667,"16D,16"
2975,Brehon Field Rd,Brehon Field Rd,53.2718688889,-6.247685,"16,16D"
2976,Brehon Field Rd,Brehon Field Rd,53.2720280556,-6.25542,"16C,16"
2977,Brehon Field Rd,Brehon Field Rd,53.2735711111,-6.2602419444,"16,16C"
2978,Grange Road,Grange Road,53.2769944444,-6.2655005556,"16C,16,116"
2979,Grange Road,Grange Road,53.2784652778,-6.2683652778,"116,16,16C"
2980,Grange Road,Grange Road,53.2800163889,-6.2730713889,"16C,16,116"
2981,Grange Road,Grange Road,53.2812725,-6.27725,"116,16,16C"
2983,Taylors Lane,Taylors Lane,53.2816186111,-6.2875541667,"15B,15D,61"
2984,Taylors Lane,Taylors Lane,53.2815436111,-6.2936158333,"61,15D,15B"
2985,Bushy Park Rd,Bushy Park Rd,53.307295,-6.2831188889,"15B,15D"
2986,Bushy Park Rd,Bushy Park Rd,53.3075969444,-6.2765730556,"15D,15B"
2988,Zion Road,Zion Road,53.3083761111,-6.2735038889,"15B,15D"
2989,Orwell Road,Orwell Road,53.3080338889,-6.2705469444,14
2990,Orwell Road,Orwell Road,53.3062088889,-6.2672569444,14
2991,Grange Road,Grange Road,53.2832711111,-6.2792680556,"16,16C"
2992,Grange Road,Grange Road,53.28462,-6.2811869444,"16C,16"
2993,Herbert Road,Herbert Road,53.19444,-6.1273769444,145
2994,Killarney Lane,Killarney Lane,53.1966369444,-6.1220869444,145
2995,Clonkeen Rd,Clonkeen Rd,53.2701861111,-6.15984,"84A,84"
2996,Bray Road,Bray Road,53.2707569444,-6.1674219444,"145,155"
2997,Main Street Bray,Main Street Bray,53.2031236111,-6.1097583333,145
2998,Braemor Park,Braemor Park,53.3044861111,-6.2638188889,"14,14C"
2999,Orwell Road,Orwell Road,53.3060338889,-6.2673019444,"14C,14"
3000,Orwell Road,Orwell Road,53.3078630556,-6.2705919444,"14,14C"
3001,Orwell Road,Orwell Road,53.310185,-6.2737830556,"14C,15D,15B,14"
3002,Orwell Road,Orwell Road,53.3112138889,-6.2741630556,"14,15B,15D,14C"
3003,Ballycullen Ave,Ballycullen Ave,53.2802688889,-6.3401838889,49
3004,Ballycullen Ave,Ballycullen Ave,53.282125,-6.3408069444,49
3005,Ballycullen Ave,Ballycullen Ave,53.278525,-6.3420111111,49
3006,Ballycullen Rd,Ballycullen Rd,53.2784530556,-6.3312461111,65B
3007,Ballycullen Rd,Ballycullen Rd,53.2759080556,-6.3311161111,15
3008,Celbridge Rd,Celbridge Rd,53.3739969444,-6.5864711111,"67X,67"
3011,Bird Avenue,Bird Avenue,53.3051422222,-6.2444022222,142
3012,Bird Avenue,Bird Avenue,53.3052538889,-6.2440375,142
3014,Goatstown Rd,Goatstown Rd,53.3001480556,-6.2330980556,11
3015,Goatstown Rd,Goatstown Rd,53.2984688889,-6.2337338889,11
3016,Goatstown Rd,Goatstown Rd,53.29643,-6.2331761111,11
3017,Goatstown Rd,Goatstown Rd,53.2943411111,-6.231105,11
3018,Drummartin Rd,Drummartin Rd,53.2920169444,-6.2286330556,11
3019,Drummartin Rd,Drummartin Rd,53.2902688889,-6.2273888889,11
3020,Kilmacud Rd,Kilmacud Rd,53.2891980556,-6.2249711111,11
3021,Kilmacud Rd,Kilmacud Rd,53.2890780556,-6.2213380556,11
3022,Kilmacud Rd,Kilmacud Rd,53.2888438889,-6.2170269444,11
3023,Kilmacud Rd,Kilmacud Rd,53.2887888889,-6.2179511111,11
3024,Kilmacud Rd,Kilmacud Rd,53.2889661111,-6.2221219444,11
3025,Kilmacud Rd,Kilmacud Rd,53.2889930556,-6.2256238889,11
3026,Drummartin Rd,Drummartin Rd,53.2908580556,-6.22797,11
3027,Kilmacud Rd,Kilmacud Rd,53.2921761111,-6.22901,11
3028,Goatstown Rd,Goatstown Rd,53.2947030556,-6.2316169444,11
3029,Goatstown Rd,Goatstown Rd,53.2963680556,-6.2333119444,11
3030,Goatstown Rd,Goatstown Rd,53.2991588889,-6.2335061111,11
3031,Goatstown Rd,Goatstown Rd,53.3014230556,-6.2335030556,11
3032,Rock Road,Rock Road,53.3023216667,-6.1821138889,"7,84A,7A"
3033,Blackrock,Blackrock,53.3019933333,-6.1782713889,"7A,7"
3034,Temple Road,Temple Road,53.2996269444,-6.1746888889,"7,7A,46E"
3036,Monkstown Rd,Monkstown Rd,53.2958411111,-6.1676438889,"7A,7"
3037,Monkstown Rd,Monkstown Rd,53.2955030556,-6.1657280556,"7,7A"
3038,Monkstown Rd,Monkstown Rd,53.2947530556,-6.1609361111,"7A,7"
3039,Monkstown Rd,Monkstown Rd,53.294345,-6.157905,"7,7A"
3040,Monkstown Rd,Monkstown Rd,53.2938211111,-6.154345,"7A,7"
3041,Monkstown Crescent,Monkstown Crescent,53.2940311111,-6.1495888889,"7,7A"
3042,Dunleary Hill,Dunleary Hill,53.2950580556,-6.1462311111,"7A,7"
3045,Vevay Road,Vevay Road,53.1974308333,-6.1090061111,84
3047,George's St,George's St,53.2901702778,-6.1310130556,"7A,7"
3048,Glasthule Rd,Glasthule Rd,53.2884361111,-6.1270388889,7D
3049,Glasthule Rd,Glasthule Rd,53.2874061111,-6.1244138889,7D
3050,Glasthule Rd,Glasthule Rd,53.2869488889,-6.1222138889,7D
3051,Sandycove Rd,Sandycove Rd,53.2861244444,-6.1177952778,7D
3052,Sandycove Rd,Sandycove Rd,53.2859077778,-6.114895,7D
3053,Breffni Road,Breffni Road,53.2855897222,-6.1112794444,7D
3054,Ulverton Road,Ulverton Road,53.2841019444,-6.1075802778,7D
3055,Ulverton Road,Ulverton Road,53.281835,-6.1068855556,7D
3056,Ulverton Road,Ulverton Road,53.28031,-6.1070880556,7D
3057,Ulverton Road,Ulverton Road,53.2783844444,-6.1069483333,7D
3059,Ulverton Road,Ulverton Road,53.2800138889,-6.1071161111,7D
3060,Ulverton Road,Ulverton Road,53.2821419444,-6.1069769444,7D
3061,Ulverton Road,Ulverton Road,53.28416,-6.1078327778,7D
3062,Breffni Road,Breffni Road,53.2855436111,-6.1117613889,7D
3063,Sandycove Rd,Sandycove Rd,53.2859752778,-6.1163169444,7D
3064,Sandycove Rd,Sandycove Rd,53.2860327778,-6.1194044444,7D
3065,Glasthule Rd,Glasthule Rd,53.2869933333,-6.1227519444,7D
3066,Glasthule Rd,Glasthule Rd,53.2877233333,-6.12572,7D
3067,Glasthule Rd,Glasthule Rd,53.288405,-6.12734,7D
3068,George's St,George's St,53.2898294444,-6.1304877778,"7D,7A,7"
3069,George's St,George's St,53.2907530556,-6.1326377778,"7,7A,7D"
3070,George's St,George's St,53.292115,-6.1358186111,"7D,7A,7"
3071,Dunleary Hill,Dunleary Hill,53.2949869444,-6.1451780556,"7,7A,7D"
3072,Longford Place,Longford Place,53.2941888889,-6.1486838889,"7D,7A,7"
3073,Monkstown Rd,Monkstown Rd,53.2937869444,-6.155025,"7,7A,7D"
3074,Monkstown Rd,Monkstown Rd,53.2944888889,-6.1592680556,"7D,7A,7"
3075,Monkstown Rd,Monkstown Rd,53.2948769444,-6.1622330556,"7,7A,7D"
3076,Monkstown Rd,Monkstown Rd,53.2954330556,-6.1660061111,"7D,7A,7"
3077,Monkstown Rd,Monkstown Rd,53.29592,-6.1684411111,"7,7A,7D"
3079,Newtown Ave,Newtown Ave,53.2983061111,-6.17058,"7A,84,84A,7"
3080,Newtown Ave,Newtown Ave,53.3002311111,-6.1741088889,"7,84A,84,7A"
3081,Carysfort Avenue,Carysfort Avenue,53.3006069444,-6.1777630556,"7A,84,84A,7"
3082,Carysfort Avenue,Carysfort Avenue,53.3004536111,-6.1780969444,"84A,84"
3084,Frascati Road,Frascati Road,53.3014011111,-6.1810711111,"84A,7A,7D,7,4"
3085,Blackrock,Blackrock,53.30248,-6.1783708333,46E
3088,River Valley Rd,River Valley Rd,53.4527269444,-6.2371002778,"41X,41C"
3089,Rathingle Road,Rathingle Road,53.4489647222,-6.2397855556,"41C,41X,41B"
3090,Rathingle Road,Rathingle Road,53.4495838889,-6.2415366667,"41B,41X,41C"
3091,Avondale Road,Avondale Road,53.2736452778,-6.1238769444,7D
3092,Avondale Road,Avondale Road,53.2720738889,-6.1268244444,7D
3093,Avondale Road,Avondale Road,53.2703458333,-6.1301238889,7D
3112,Maynooth Road,Maynooth Road,53.35051,-6.5447261111,"67,67X"
3114,Stradbrook Rd,Stradbrook Rd,53.2958,-6.1697538889,"84A,84,46E,4"
3115,Stradbrook Rd,Stradbrook Rd,53.29399,-6.1676069444,"4,84,84A"
3116,Rowan Pk,Rowan Pk,53.2899230556,-6.1671638889,"84A,84,4"
3117,Deansgrange Rd,Deansgrange Rd,53.2856069444,-6.1669761111,"84,84A"
3118,Deansgrange Rd,Deansgrange Rd,53.2839861111,-6.1663588889,"84A,84"
3119,Deansgrange Rd,Deansgrange Rd,53.2815511111,-6.1652861111,"84,84A"
3120,Clonkeen Rd,Clonkeen Rd,53.2774419444,-6.1632730556,"84A,84"
3122,Clonkeen Rd,Clonkeen Rd,53.2739788889,-6.161635,"84,84A"
3123,Clonkeen Rd,Clonkeen Rd,53.2717588889,-6.1605469444,"84A,84"
3124,Clonkeen Rd,Clonkeen Rd,53.2694419444,-6.1593780556,"84,84A"
3125,Clonkeen Rd,Clonkeen Rd,53.26727,-6.158385,"84A,84"
3126,Clonkeen Rd,Clonkeen Rd,53.2654127778,-6.1590933333,"84,84A"
3127,Old Bray Road,Old Bray Road,53.2626280556,-6.1539719444,"84A,84"
3128,Old Bray Road,Old Bray Road,53.2612938889,-6.1510511111,"84,84A"
3129,Bray Road,Bray Road,53.2624552778,-6.1503608333,"84A,84,145,155"
3130,Bray Road,Bray Road,53.2586038889,-6.1460061111,"155,145,84,84A"
3131,Bray Road,Bray Road,53.2555169444,-6.1451719444,"84A,84,145,155"
3132,Bray Road,Bray Road,53.2527280556,-6.1429519444,"155,145,84,84A"
3133,Bray Road,Bray Road,53.2503661111,-6.1408480556,"84A,84,145,155"
3134,Bray Road,Bray Road,53.2469066667,-6.1360313889,"155,145,84,84A,84X"
3135,Bray Road,Bray Road,53.2429538889,-6.1305438889,"84X,84A,84,145,155"
3136,Bray Road,Bray Road,53.2377319444,-6.12733,"155,145,84,84A"
3138,Bray Road,Bray Road,53.2343488889,-6.1247230556,"84A,84,145,155"
3139,Bray Road,Bray Road,53.2300638889,-6.1240905556,"155,145,84,84A"
3140,Dublin Rd,Dublin Rd,53.22976,-6.1242086111,"84A,84,145,155"
3141,Shankill,Shankill,53.2345511111,-6.1251180556,"155,145,84,84A,7D"
3142,Dublin Rd,Dublin Rd,53.2380619444,-6.1276080556,"7D,84A,84,145,155"
3143,Bray Road,Bray Road,53.2426905556,-6.1308202778,"155,145,84,84A,84X"
3144,Bray Road,Bray Road,53.2456905556,-6.135275,"84X,84A,84,145,155"
3145,Bray Road,Bray Road,53.2479211111,-6.1382311111,"84X,155,145"
3146,Bray Road,Bray Road,53.2508730556,-6.1417361111,"145,155,84,84A"
3147,Bray Road,Bray Road,53.2552719444,-6.1454888889,"84A,84,155,145"
3148,Bray Road,Bray Road,53.2587488889,-6.1465619444,"145,155,84,84A"
3149,Johnstown Rd,Johnstown Rd,53.26118,-6.1500069444,"84A,84"
3150,Old Bray Road,Old Bray Road,53.2623369444,-6.1537680556,"84,84A"
3151,Old Bray Road,Old Bray Road,53.2646130556,-6.1591538889,"84A,84"
3152,Clonkeen Rd,Clonkeen Rd,53.2674069444,-6.1585361111,"84,84A"
3153,Clonkeen Rd,Clonkeen Rd,53.2658163889,-6.1590311111,"84A,84"
3154,Clonkeen Rd,Clonkeen Rd,53.2720411111,-6.1607680556,"84,84A"
3155,Clonkeen Rd,Clonkeen Rd,53.27425,-6.16193,"84A,84"
3156,Clonkeen Rd,Clonkeen Rd,53.2765288889,-6.1630038889,"84,84A"
3158,Deansgrange Rd,Deansgrange Rd,53.2789319444,-6.1641669444,"84A,84"
3159,Deansgrange Rd,Deansgrange Rd,53.2824530556,-6.1659038889,"84,84A"
3160,Deansgrange Rd,Deansgrange Rd,53.2843730556,-6.1667311111,"84A,84"
3161,Deansgrange Rd,Deansgrange Rd,53.2870030556,-6.1679461111,"84,84A,4"
3162,Rowan Pk,Rowan Pk,53.2897511111,-6.1675369444,"4,84A,84"
3163,Stradbrook Rd,Stradbrook Rd,53.2925080556,-6.1668730556,"84,84A,4"
3164,Stradbrook Rd,Stradbrook Rd,53.2955961111,-6.1698769444,"4,84A,84"
3181,Blackthorn Road,Blackthorn Road,53.2767338889,-6.2077777778,"47,11,116"
3182,Blackthorn Road,Heather Road,53.2752119444,-6.2141694444,116
3183,Blackthorn Road,Bracken Road,53.27619,-6.2170527778,116
3184,Blackthorn Drive,Moreen Avenue,53.2761925,-6.2238458333,116
3187,Burton Hall Rd,Burton Hall Road,53.2738266667,-6.2033261111,47
3196,Newtown Park,Newtown Park,53.2873802778,-6.1772283333,46E
3202,Glenageary Rd,Glenageary Rd,53.2888505556,-6.1299605556,"7D,7A,7"
3203,Glenageary Rd,Glenageary Rd,53.2852205556,-6.1323388889,"7,7A,7D"
3204,Glenageary Rd,Glenageary Rd,53.2824352778,-6.1341402778,"7D,7A,7"
3205,Sallynoggin Road,Sallynoggin Road,53.2793911111,-6.1371972222,"7,7A"
3206,Sallynoggin Road,Sallynoggin Road,53.2782322222,-6.1395422222,"7A,7"
3207,Pearse Street,Pearse Street,53.2772591667,-6.1405441667,"7,7A"
3208,Sallynoggin,Sallynoggin,53.2761872222,-6.1386711111,"7A,7"
3209,Pearse Street,Pearse Street,53.2744369444,-6.1376675,"7,7A"
3210,Pearse Street,Pearse Street,53.2735044444,-6.1395375,"7A,7"
3211,Rochestown Pk,Rochestown Pk,53.2712875,-6.1380294444,"7,7A"
3212,Rochestown Ave,Rochestown Ave,53.269115,-6.1399230556,"7A,7B,7"
3213,Rochestown Ave,Rochestown Ave,53.2670619444,-6.1362341667,"7,7B,7A"
3214,Churchview Rd,Churchview Rd,53.2646008333,-6.1346172222,"7A,7B,7"
3215,Churchview Rd,Churchview Rd,53.2620313889,-6.1375622222,"7,7B,7A"
3216,Churchview Rd,Churchview Rd,53.2588722222,-6.1378794444,"7A,7B,7"
3217,Churchview Rd,Churchview Rd,53.2570425,-6.1358302778,"7,7B,7A"
3218,Churchview Rd,Churchview Rd,53.2549233333,-6.1325202778,"7A,7B,7"
3219,Wyattville Rd,Wyattville Rd,53.2531102778,-6.1309655556,"7,7B,7A"
3220,Wyattville Road,Wyattville Road,53.2507236111,-6.1329430556,"7A,7"
3221,Loughlinstown Drive,Loughlinstown Drive,53.2489841667,-6.1326441667,"7,7A"
3222,Loughlinstown Pk,Loughlinstown Pk,53.2466025,-6.1286569444,"7A,7"
3223,Loughlinstown Drive,Loughlinstown Drive,53.2491502778,-6.1329366667,"7,7A"
3224,Wyattville Road,Wyattville Road,53.2519458333,-6.1323652778,"7A,7B,7D,7"
3225,Churchview Rd,Churchview Rd,53.255295,-6.1338530556,"7,7D,7B,7A"
3226,Churchview Rd,Churchview Rd,53.2585469444,-6.1377736111,"7A,7B,7D,7"
3227,Churchview Rd,Churchview Rd,53.2619541667,-6.1378052778,"7,7D,7B,7A"
3228,Churchview Rd,Churchview Rd,53.2647541667,-6.1346552778,"7A,7B,7D,7"
3229,Church Road,Church Road,53.2653527778,-6.1344194444,"7,7D,7B,7A"
3230,Rochestown Ave,Rochestown Ave,53.2685016667,-6.1392,"7A,7B,7D,7"
3231,Rochestown Ave,Rochestown Ave,53.2700894444,-6.14189,7B
3232,Pearse Villas,Pearse Villas,53.2716038889,-6.1404447222,"7D,7A,7"
3233,Pearse Street,Pearse Street,53.2727413889,-6.14134,"7,7A,7D"
3234,Pearse Street,Pearse Street,53.2736036111,-6.1395633333,"7D,7A,7"
3235,Pearse Street,Pearse Street,53.2771808333,-6.1406975,"7,7A,7D"
3236,Sallynoggin Road,Sallynoggin Road,53.2779836111,-6.1403027778,"7D,7A,7"
3237,Sallynoggin Road,Sallynoggin Road,53.2791422222,-6.1379577778,"7,7A,7D"
3238,Glenageary Rd,Glenageary Rd,53.2833097222,-6.1337272222,"7D,7A,7"
3239,Glenageary Rd,Glenageary Rd,53.2843863889,-6.1330352778,"7,7A,7D"
3240,Glenageary Rd,Glenageary Rd,53.2871719444,-6.1312488889,"7D,7A,7"
3243,Rochestown Ave,Rochestown Ave,53.2741733333,-6.1484455556,7B
3244,Rochestown Ave,Rochestown Ave,53.27255,-6.1457866667,7B
3245,Rochestown Ave,Rochestown Ave,53.2706836111,-6.1425238889,7B
3246,Rochestown Ave,Rochestown Ave,53.2710763889,-6.1434963889,7B
3247,Rochestown Ave,Rochestown Ave,53.2726452778,-6.1461275,7B
3258,Bray Road,Bray Road,53.2725388889,-6.1719630556,"155,145"
3259,Bray Road,Bray Road,53.2728311111,-6.1717019444,"145,155"
3280,Enniskerry Rd,Enniskerry Rd,53.2377713889,-6.1953830556,44
3282,Enniskerry Rd,Enniskerry Rd,53.2357466667,-6.1934458333,44
3283,Enniskerry Rd,Enniskerry Rd,53.2357972222,-6.1938330556,"44,118"
3284,Enniskerry Rd,Enniskerry Rd,53.2392794444,-6.1964433333,"118,44"
3310,Enniskerry Rd,Enniskerry Rd,53.2425380556,-6.1989069444,"44,118"
3321,Kilmacud Rd,Kilmacud Rd,53.2884694444,-6.2004016667,"116,47"
3322,Kilmacud Rd,Kilmacud Rd,53.2880841667,-6.2016780556,"47,116"
3328,Clonee Village,Clonee Village,53.4104811111,-6.4424772222,70
3329,Old Navan Rd,Old Navan Rd,53.4139641667,-6.4490591667,70
3330,Dublin Rd,Dublin Rd,53.4149241667,-6.4524091667,70
3331,Dublin Rd,Dublin Rd,53.4159547222,-6.4626016667,70
3332,Station Road,Station Road,53.4183788889,-6.4729102778,70
3333,Dunboyne Village,Dunboyne Village,53.4195025,-6.4743294444,70
3334,Station Road,Station Road,53.418055,-6.4714775,70
3335,Dublin Rd,Dublin Rd,53.416025,-6.4596955556,70
3336,Dublin Rd,Dublin Rd,53.4149630556,-6.4519413889,70
3337,Old Navan Rd,Old Navan Rd,53.41408,-6.4489797222,70
3338,Clonee Village,Clonee Village,53.4106013889,-6.4420666667,70
3339,Clonee Vlg,Clonee Vlg,53.4103969444,-6.4374261111,70
3340,Old Navan Rd,Old Navan Rd,53.4086680556,-6.4289458333,70
3344,Stillorgan Park,Stillorgan Park,53.2898988889,-6.186215,"7B,7D"
3345,Stillorgan Park,Stillorgan Park,53.2894011111,-6.1854238889,"7D,7B,46E"
3351,Station Road,Station Road,53.4170352778,-6.468355,70
3352,Station Road,Station Road,53.4170777778,-6.4681577778,70
3355,Clogher Road,Clogher Road,53.3254822222,-6.2977177778,150
3356,Clogher Road,Clogher Road,53.3248516667,-6.3007602778,150
3365,Lucan Road,Lucan Road,53.3596519444,-6.4391719444,"25X,67,66B,66E,66A,66"
3366,Lucan Road,Lucan Road,53.3581680556,-6.441385,"66,66A,66E,66B,67,25X"
3367,Lucan Road,Lucan Road,53.3564530556,-6.4488388889,"25X,67,66B,66E,66A,66"
3368,Esker Road,Esker Road,53.3445577778,-6.4495822222,"25A,25B"
3370,Esker Road,Esker Road,53.3444705556,-6.4476927778,"25B,25A"
3372,Lucan Road,Lucan Road,53.3565480556,-6.4479180556,"25X,66,66A,66E,66B,67"
3373,Lucan Road,Lucan Road,53.35808,-6.4418319444,"67,66B,66E,66A,66,25X"
3374,Lucan Road,Lucan Road,53.3596338889,-6.4395019444,"25X,66,66A,66E,66B,67"
3378,Cherrywood Villas,Cherrywood Villas,53.3196911111,-6.414765,"68,51D"
3379,Nangor Road,Nangor Road,53.3192630556,-6.4215138889,"51D,68"
3383,Nangor Road,Nangor Road,53.3185111111,-6.4454861111,"68,13"
3384,Nangor Road,Nangor Road,53.31968,-6.4501588889,"13,68"
3385,Nangor Road,Nangor Road,53.3205980556,-6.4585661111,68
3386,Peamount Rd,Peamount Rd,53.3190088889,-6.4630980556,68
3387,Peamount Rd,Peamount Rd,53.3184911111,-6.466265,68
3389,Peamount Rd,Peamount Rd,53.3157261111,-6.4802080556,68
3390,Peamount Rd,Peamount Rd,53.31318,-6.4882661111,68
3392,Peamount Rd,Peamount Rd,53.308225,-6.4955019444,68
3393,Peamount Rd,Peamount Rd,53.3039069444,-6.4994911111,68
3394,Peamount Rd,Peamount Rd,53.3005669444,-6.5010630556,68
3396,Newcastle,Newcastle,53.2997511111,-6.4993611111,68
3397,Newcastle,Newcastle,53.2996361111,-6.4966161111,68
3398,Newcastle,Newcastle,53.2980688889,-6.493605,68
3399,Newcastle,Newcastle,53.296055,-6.4919938889,68
3400,Newcastle,Newcastle,53.2954219444,-6.4906119444,68
3401,Newcastle,Newcastle,53.2977230556,-6.4937261111,68
3402,Newcastle,Newcastle,53.2995919444,-6.4970019444,68
3403,Newcastle,Newcastle,53.2997588889,-6.5006238889,68
3404,Peamount Rd,Peamount Rd,53.3009611111,-6.50116,68
3405,Peamount Rd,Peamount Rd,53.3036230556,-6.4998180556,68
3406,Peamount Rd,Peamount Rd,53.3059519444,-6.4979180556,68
3407,Peamount Rd,Peamount Rd,53.3112069444,-6.4909588889,68
3408,Peamount Rd,Peamount Rd,53.3122938889,-6.4895119444,68
3409,Peamount Rd,Peamount Rd,53.3159680556,-6.4800861111,68
3410,Peamount Rd,Peamount Rd,53.3078580556,-6.49605,68
3411,Peamount Rd,Peamount Rd,53.3182930556,-6.4673161111,68
3412,Peamount Rd,Peamount Rd,53.3196588889,-6.4616369444,68
3413,Peamount Rd,Peamount Rd,53.3206988889,-6.4586861111,68
3414,Nangor Road,Nangor Road,53.3200088889,-6.4508061111,"68,13"
3415,Nangor Road,Nangor Road,53.3185369444,-6.4449969444,"13,68"
3416,Nangor Road,Nangor Road,53.3181488889,-6.441425,"68,13"
3417,Nangor Road,Nangor Road,53.3183338889,-6.435275,"13,68"
3418,Nangor Road,Nangor Road,53.3200319444,-6.42717,"68,13,151"
3419,Nangor Road,Nangor Road,53.3203711111,-6.4240611111,"151,13,68"
3420,Nangor Road,Nangor Road,53.3194619444,-6.4214161111,"68,51D,51X"
3421,Nangor Road,Nangor Road,53.3197011111,-6.4149919444,"51X,51D,68"
3422,Cherrywood Villas,Cherrywood Villas,53.3207938889,-6.4117561111,"68,51D,51X"
3423,Cherrywood Villas,Cherrywood Villas,53.3217738889,-6.4074430556,"51X,68"
3425,Fonthill Rd,Fonthill Rd,53.3139016667,-6.3919961111,68
